
NOTICE: Existing SQLite export found: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_off.sqlite
        It is assumed file was previously exported from: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_off.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_off.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_kern_sum.py]... 

 ** NVTX Range Kernel Summary (nvtx_kern_sum):

                            NVTX Range                               Style   PID   TID   NVTX Inst  Kern Inst  Total Time (ns)  Avg (ns)  Med (ns)  Min (ns)  Max (ns)  StdDev (ns)                                              Kernel Name                                             
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           224354    2243.5    2272.0      1536      2304        158.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           216161    2161.6    2176.0      2112      2272         22.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           192801    1928.0    1936.0      1824      2048         71.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        210           187586     893.3     896.0       864       928         23.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           179618    1796.2    1792.0      1728      1921         32.7  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        200           176737     883.7     896.0       832       928         19.2  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           165826    1658.3    1648.0      1568      1728         35.6  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           163457    1634.6    1632.0      1600      1664         26.8  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           143296    1433.0    1440.0      1152      1472         64.9  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           135361    1353.6    1344.0      1344      1504         26.3  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           135360    1353.6    1344.0      1312      1408         16.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           133217    1332.2    1344.0      1248      1408         53.7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           132963    1329.6    1344.0      1216      1376         22.9  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           131232    1312.3    1312.0      1280      1376         29.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           130657    1306.6    1312.0      1248      1345         19.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           128962    1289.6    1280.0      1248      1345         30.7  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           119616    1196.2    1184.0      1184      1216         15.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           116736    1167.4    1152.0      1152      1312         27.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           111968    1119.7    1120.0      1088      1152          7.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           110660    1106.6    1120.0      1088      1121         15.8  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        120           108900     907.5     896.0       864       929         17.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100           101984    1019.8    1024.0       992      1056         14.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100            89985     899.9     896.0       864       928         12.3  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100            89377     893.8     896.0       864       928         14.5  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557        100        100            85729     857.3     864.0       832       896         13.9  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:_sample_async                                         PushPop  3415  3557          5          5             5888    1177.6    1184.0      1152      1184         14.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        500           890789    1781.6    1792.0      1600      1920         83.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        200           368644    1843.2    1872.0      1728      1952         81.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        200           238307    1191.5    1184.5      1088      1408         81.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           131232    1312.3    1312.0      1280      1376         29.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           130657    1306.6    1312.0      1248      1345         19.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           128962    1289.6    1280.0      1248      1345         30.7  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           119616    1196.2    1184.0      1184      1216         15.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           116736    1167.4    1152.0      1152      1312         27.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  3415  3557        100        100           106400    1064.0    1056.0      1024      1184         32.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  3415  3557        100        200           286049    1430.2    1408.0      1184      1824        139.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  3415  3557        100        100           228001    2280.0    2272.0      2240      2400         29.6  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  3415  3557        100        100           135361    1353.6    1344.0      1344      1504         26.3  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  3415  3557        100        100           121156    1211.6    1216.0      1184      1248         12.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  3415  3557        100        100           111968    1119.7    1120.0      1088      1152          7.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100       1500          3050396    2033.6    1792.0      1600      4192        606.3  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        400          1953304    4883.3    5056.0      1504      5280        772.5  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        845          1683824    1992.7    1824.0      1600      3104        429.3  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        400           911208    2278.0    2304.0      1824      2528        109.2  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           864007    8640.1    8640.0      8192      8928        113.3  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        400           820941    2052.4    2048.0      1824      2145         56.7  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        445           588521    1322.5    1216.0      1184      1856        183.7  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           473955    2369.8    2336.0      2080      2528        104.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           404802    4048.0    4128.0      3104      4256        276.0  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        195           367941    1886.9    1696.0      1216      2560        576.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           357379    3573.8    3584.0      3552      3680         21.8  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           307747    3077.5    3136.0      2560      3264        169.4  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557         95        190           287617    1513.8    1552.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           286049    1430.2    1408.0      1184      1824        139.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           251458    1257.3    1248.0      1216      1312         31.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           241184    2411.8    2432.0      1696      2496        166.2  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           238307    1191.5    1184.5      1088      1408         81.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           228001    2280.0    2272.0      2240      2400         29.6  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           225923    1129.6    1184.0      1024      1248         70.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           224354    2243.5    2272.0      1536      2304        158.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           216161    2161.6    2176.0      2112      2272         22.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           192801    1928.0    1936.0      1824      2048         71.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        210           187586     893.3     896.0       864       928         23.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           179618    1796.2    1792.0      1728      1921         32.7  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        200           176737     883.7     896.0       832       928         19.2  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           165826    1658.3    1648.0      1568      1728         35.6  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           163457    1634.6    1632.0      1600      1664         26.8  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           143296    1433.0    1440.0      1152      1472         64.9  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           135361    1353.6    1344.0      1344      1504         26.3  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           135360    1353.6    1344.0      1312      1408         16.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           133217    1332.2    1344.0      1248      1408         53.7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           132963    1329.6    1344.0      1216      1376         22.9  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           131232    1312.3    1312.0      1280      1376         29.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           130657    1306.6    1312.0      1248      1345         19.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           128962    1289.6    1280.0      1248      1345         30.7  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           119616    1196.2    1184.0      1184      1216         15.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           116736    1167.4    1152.0      1152      1312         27.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           111968    1119.7    1120.0      1088      1152          7.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           110660    1106.6    1120.0      1088      1121         15.8  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        120           108900     907.5     896.0       864       929         17.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100           101984    1019.8    1024.0       992      1056         14.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100            89985     899.9     896.0       864       928         12.3  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100            89377     893.8     896.0       864       928         14.5  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_async                                          PushPop  3415  3557        100        100            85729     857.3     864.0       832       896         13.9  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:sample_async                                          PushPop  3415  3557          5          5             5888    1177.6    1184.0      1152      1184         14.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        900          1993940    2215.5    1920.0      1600      4192        724.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        400          1953304    4883.3    5056.0      1504      5280        772.5  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        500          1044713    2089.4    1824.0      1600      3104        521.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        400           911208    2278.0    2304.0      1824      2528        109.2  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           864007    8640.1    8640.0      8192      8928        113.3  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        400           820941    2052.4    2048.0      1824      2145         56.7  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        200           473955    2369.8    2336.0      2080      2528        104.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           404802    4048.0    4128.0      3104      4256        276.0  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        195           367941    1886.9    1696.0      1216      2560        576.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           357379    3573.8    3584.0      3552      3680         21.8  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           307747    3077.5    3136.0      2560      3264        169.4  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557         95        190           287617    1513.8    1552.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        200           251458    1257.3    1248.0      1216      1312         31.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           241184    2411.8    2432.0      1696      2496        166.2  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           224354    2243.5    2272.0      1536      2304        158.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           216161    2161.6    2176.0      2112      2272         22.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           192801    1928.0    1936.0      1824      2048         71.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        200           178658     893.3     896.0       864       928         23.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        200           176737     883.7     896.0       832       928         19.2  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           165826    1658.3    1648.0      1568      1728         35.6  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           163457    1634.6    1632.0      1600      1664         26.8  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           163424    1634.2    1664.0      1184      1856        108.8  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           143296    1433.0    1440.0      1152      1472         64.9  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           135360    1353.6    1344.0      1312      1408         16.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           133217    1332.2    1344.0      1248      1408         53.7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           132963    1329.6    1344.0      1216      1376         22.9  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           119523    1195.2    1184.0      1184      1248         16.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           110660    1106.6    1120.0      1088      1121         15.8  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100           101984    1019.8    1024.0       992      1056         14.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100            90948     909.5     896.0       896       929         15.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100            89985     899.9     896.0       864       928         12.3  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100            89377     893.8     896.0       864       928         14.5  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557        100        100            85729     857.3     864.0       832       896         13.9  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  3415  3557          5          5             5888    1177.6    1184.0      1152      1184         14.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:setup_sampler_step                                    PushPop  3415  3557          5         45            86273    1917.2    1664.0      1600      2593        392.3  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:setup_sampler_step                                    PushPop  3415  3557          5         45            55937    1243.0    1184.0      1184      1632        137.6  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:setup_sampler_step                                    PushPop  3415  3557          5         20            17952     897.6     896.0       864       928         22.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:setup_sampler_step                                    PushPop  3415  3557          5         10             8928     892.8     896.0       864       896         10.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:update_original_tokens                                PushPop  3415  3557        100        100           184194    1841.9    1856.0      1824      1888         18.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:update_original_tokens                                PushPop  3415  3557        100        100           165667    1656.7    1664.0      1632      1696         24.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:update_original_tokens                                PushPop  3415  3557        100        100           120034    1200.3    1216.0      1184      1216         16.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…

