
NOTICE: Existing SQLite export found: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite
        It is assumed file was previously exported from: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_kern_sum.py]... 

 ** NVTX Range Kernel Summary (nvtx_kern_sum):

                            NVTX Range                               Style   PID   TID   NVTX Inst  Kern Inst  Total Time (ns)  Avg (ns)  Med (ns)  Min (ns)  Max (ns)  StdDev (ns)                                              Kernel Name                                             
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1         22            78657    3575.3    3552.0      3488      3808         77.2  fmha_v2_flash_attention_bf16_64_32_S_q_paged_kv_64_causal_sm89_kernel_nl                            
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1         22            60161    2734.6    2720.0      2688      2880         55.6  void tensorrt_llm::_v1::kernels::applyBiasRopeUpdateKVCacheV2<__nv_bfloat16, __nv_bfloat16, (int)25…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1         22            53921    2451.0    2432.0      2336      2656         92.5  void tensorrt_llm::_v1::kernels::computeSeqAndPaddingOffsets<__nv_bfloat16, (int)256>(tensorrt_llm:…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1             3424    3424.0    3424.0      3424      3424          0.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          2             2528    1264.0    1264.0      1184      1344        113.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1             2432    2432.0    2432.0      2432      2432          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1             1376    1376.0    1376.0      1376      1376          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1             1248    1248.0    1248.0      1248      1248          0.0  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std…
 TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs   PushPop  2100  3054          1          1              864     864.0     864.0       864       864          0.0  void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<lon…
 TensorRT-LLM:[Executor] _forward_step 85: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4704    2352.0    2352.0      1984      2720        520.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 85: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1344    1344.0    1344.0      1344      1344          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 86: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 86: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1728    1728.0    1728.0      1728      1728          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 87: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4768    2384.0    2384.0      2080      2688        429.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 87: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1600    1600.0    1600.0      1600      1600          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 88: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 88: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1696    1696.0    1696.0      1696      1696          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 89: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4832    2416.0    2416.0      2112      2720        429.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 89: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 90: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 90: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 91: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4768    2384.0    2384.0      2080      2688        429.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 91: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1600    1600.0    1600.0      1600      1600          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 92: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 92: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 93: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4768    2384.0    2384.0      2080      2688        429.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 93: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1664    1664.0    1664.0      1664      1664          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 94: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 94: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1664    1664.0    1664.0      1664      1664          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 95: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4800    2400.0    2400.0      2080      2720        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 95: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 96: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4672    2336.0    2336.0      2016      2656        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 96: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 97: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4832    2416.0    2416.0      2112      2720        429.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 97: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1600    1600.0    1600.0      1600      1600          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 98: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4736    2368.0    2368.0      2048      2688        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 98: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1568    1568.0    1568.0      1568      1568          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:[Executor] _forward_step 99: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          2             4800    2400.0    2400.0      2080      2720        452.5  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:[Executor] _forward_step 99: 0 ctx reqs, 1 gen reqs   PushPop  2100  3054          1          1             1600    1600.0    1600.0      1600      1600          0.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5           922761  184552.2  184642.0    184289    184834        236.9  std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __n…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5        110           392419    3567.4    3552.0      3488      3936         70.7  fmha_v2_flash_attention_bf16_64_32_S_q_paged_kv_64_causal_sm89_kernel_nl                            
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5        110           300325    2730.2    2720.0      2688      2944         46.0  void tensorrt_llm::_v1::kernels::applyBiasRopeUpdateKVCacheV2<__nv_bfloat16, __nv_bfloat16, (int)25…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5        110           269218    2447.4    2400.0      2336      2688         87.0  void tensorrt_llm::_v1::kernels::computeSeqAndPaddingOffsets<__nv_bfloat16, (int)256>(tensorrt_llm:…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5            17120    3424.0    3424.0      3392      3456         22.6  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5            12128    2425.6    2432.0      2400      2432         14.3  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5             7776    1555.2    1568.0      1536      1568         17.5  void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5             7040    1408.0    1376.0      1376      1504         55.4  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5             6208    1241.6    1248.0      1216      1248         14.3  void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std…
 TensorRT-LLM:_forward_step                                         PushPop  2100  3054          5          5             4416     883.2     896.0       864       896         17.5  void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<lon…
 TensorRT-LLM:_prepare_inputs                                       PushPop  2100  3054         95        190           453318    2385.9    2416.5      1984      2752        314.9  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_prepare_inputs                                       PushPop  2100  3054         95         95           151106    1590.6    1600.0      1312      1856         82.3  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_prepare_inputs                                       PushPop  2100  3054          5         10            11936    1193.6    1184.0      1152      1344         54.5  void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        900          1996073    2217.9    1920.0      1600      4192        728.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        400          1960470    4901.2    5056.0      1536      5312        775.9  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        500          1043371    2086.7    1824.0      1600      3105        523.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        400           909542    2273.9    2273.0      1824      2464        107.3  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           859019    8590.2    8576.5      8032      8896        131.7  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        400           821610    2054.0    2048.0      1856      2144         55.5  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        200           475042    2375.2    2352.0      2080      2528        108.5  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           404867    4048.7    4128.0      3136      4256        274.4  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        195           368002    1887.2    1664.0      1216      2560        580.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           357699    3577.0    3584.0      3552      3712         25.9  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           307718    3077.2    3136.0      2592      3232        162.9  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054         95        190           288162    1516.6    1536.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        200           252097    1260.5    1264.0      1216      1312         29.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           241729    2417.3    2432.5      1696      2528        162.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           224416    2244.2    2272.0      1568      2304        153.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           215681    2156.8    2144.0      2080      2272         24.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           191712    1917.1    1920.0      1824      2016         53.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           179909    1799.1    1792.0      1760      1888         26.7  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        200           178595     893.0     896.0       864       928         23.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        200           177027     885.1     896.0       832       928         17.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           165217    1652.2    1648.0      1568      1728         39.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           164929    1649.3    1664.0      1568      1696         24.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           163842    1638.4    1664.0      1184      1856        115.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           142848    1428.5    1440.0      1152      1472         65.2  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           135682    1356.8    1344.0      1312      1472         26.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           132961    1329.6    1344.0      1248      1408         49.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           132865    1328.7    1344.0      1248      1376         23.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           119553    1195.5    1184.0      1184      1248         16.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           110496    1105.0    1120.0      1088      1120         16.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100           101954    1019.5    1024.0       992      1056         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100            91173     911.7     897.0       896       929         16.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100            90433     904.3     896.0       864       928         14.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100            89536     895.4     896.0       864       928         13.6  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054        100        100            85825     858.3     864.0       832       896         14.7  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:_process_requests                                     PushPop  2100  3054          5          5             5889    1177.8    1184.0      1152      1185         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100       1500          3053301    2035.5    1792.0      1600      4192        609.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        400          1960470    4901.2    5056.0      1536      5312        775.9  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        845          1683380    1992.2    1824.0      1600      3105        429.6  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        400           909542    2273.9    2273.0      1824      2464        107.3  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           859019    8590.2    8576.5      8032      8896        131.7  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        400           821610    2054.0    2048.0      1856      2144         55.5  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        445           588519    1322.5    1216.0      1152      1856        187.6  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           475042    2375.2    2352.0      2080      2528        108.5  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           404867    4048.7    4128.0      3136      4256        274.4  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        195           368002    1887.2    1664.0      1216      2560        580.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           357699    3577.0    3584.0      3552      3712         25.9  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           307718    3077.2    3136.0      2592      3232        162.9  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054         95        190           288162    1516.6    1536.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           286917    1434.6    1408.0      1184      1792        139.9  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           252097    1260.5    1264.0      1216      1312         29.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           241729    2417.3    2432.5      1696      2528        162.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           238432    1192.2    1184.0      1088      1376         83.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           226785    2267.8    2272.0      2208      2400         27.9  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           225921    1129.6    1184.0      1024      1248         70.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           224416    2244.2    2272.0      1568      2304        153.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           215681    2156.8    2144.0      2080      2272         24.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           191712    1917.1    1920.0      1824      2016         53.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        210           187619     893.4     896.0       864       928         23.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           179909    1799.1    1792.0      1760      1888         26.7  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        200           177027     885.1     896.0       832       928         17.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           165217    1652.2    1648.0      1568      1728         39.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           164929    1649.3    1664.0      1568      1696         24.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           142848    1428.5    1440.0      1152      1472         65.2  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           135682    1356.8    1344.0      1312      1472         26.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           135456    1354.6    1344.0      1344      1472         24.9  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           132961    1329.6    1344.0      1248      1408         49.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           132865    1328.7    1344.0      1248      1376         23.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
