
NOTICE: Existing SQLite export found: nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.sqlite
        It is assumed file was previously exported from: nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.nsys-rep
        Consider using --force-export=true if needed.

Processing [nvbugs_5615248/trtllm_bench/nsys_decode_loop_v1/pyt_beam10_decode.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_pushpop_sum.py]... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,802010,1,802010.0,802010.0,802010,802010,0.0,"TensorRT-LLM:[Executor] _forward_step 277: 0 ctx reqs, 1 gen reqs"
0.0,801821,1,801821.0,801821.0,801821,801821,0.0,"TensorRT-LLM:[Executor] _forward_step 517: 0 ctx reqs, 1 gen reqs"
0.0,801751,1,801751.0,801751.0,801751,801751,0.0,"TensorRT-LLM:[Executor] _forward_step 383: 0 ctx reqs, 1 gen reqs"
0.0,801741,1,801741.0,801741.0,801741,801741,0.0,"TensorRT-LLM:[Executor] _forward_step 346: 0 ctx reqs, 1 gen reqs"
0.0,801741,1,801741.0,801741.0,801741,801741,0.0,"TensorRT-LLM:[Executor] _forward_step 60: 0 ctx reqs, 1 gen reqs"
0.0,801671,1,801671.0,801671.0,801671,801671,0.0,"TensorRT-LLM:[Executor] _forward_step 269: 0 ctx reqs, 1 gen reqs"
0.0,801661,1,801661.0,801661.0,801661,801661,0.0,"TensorRT-LLM:[Executor] _forward_step 268: 0 ctx reqs, 1 gen reqs"
0.0,801531,1,801531.0,801531.0,801531,801531,0.0,"TensorRT-LLM:[Executor] _forward_step 391: 0 ctx reqs, 1 gen reqs"
0.0,801411,1,801411.0,801411.0,801411,801411,0.0,"TensorRT-LLM:[Executor] _forward_step 411: 0 ctx reqs, 1 gen reqs"
0.0,801311,1,801311.0,801311.0,801311,801311,0.0,"TensorRT-LLM:[Executor] _forward_step 401: 0 ctx reqs, 1 gen reqs"
0.0,801141,1,801141.0,801141.0,801141,801141,0.0,"TensorRT-LLM:[Executor] _forward_step 463: 0 ctx reqs, 1 gen reqs"
0.0,801121,1,801121.0,801121.0,801121,801121,0.0,"TensorRT-LLM:[Executor] _forward_step 26: 0 ctx reqs, 1 gen reqs"
0.0,801121,1,801121.0,801121.0,801121,801121,0.0,"TensorRT-LLM:[Executor] _forward_step 362: 0 ctx reqs, 1 gen reqs"
0.0,801051,1,801051.0,801051.0,801051,801051,0.0,"TensorRT-LLM:[Executor] _forward_step 363: 0 ctx reqs, 1 gen reqs"
0.0,800981,1,800981.0,800981.0,800981,800981,0.0,"TensorRT-LLM:[Executor] _forward_step 197: 0 ctx reqs, 1 gen reqs"
0.0,800681,1,800681.0,800681.0,800681,800681,0.0,"TensorRT-LLM:[Executor] _forward_step 479: 0 ctx reqs, 1 gen reqs"
0.0,800641,1,800641.0,800641.0,800641,800641,0.0,"TensorRT-LLM:[Executor] _forward_step 330: 0 ctx reqs, 1 gen reqs"
0.0,800531,1,800531.0,800531.0,800531,800531,0.0,"TensorRT-LLM:[Executor] _forward_step 141: 0 ctx reqs, 1 gen reqs"
0.0,800450,1,800450.0,800450.0,800450,800450,0.0,"TensorRT-LLM:[Executor] _forward_step 240: 0 ctx reqs, 1 gen reqs"
0.0,800401,1,800401.0,800401.0,800401,800401,0.0,"TensorRT-LLM:[Executor] _forward_step 51: 0 ctx reqs, 1 gen reqs"
0.0,800140,1,800140.0,800140.0,800140,800140,0.0,"TensorRT-LLM:[Executor] _forward_step 274: 0 ctx reqs, 1 gen reqs"
0.0,800140,1,800140.0,800140.0,800140,800140,0.0,"TensorRT-LLM:[Executor] _forward_step 438: 0 ctx reqs, 1 gen reqs"
0.0,799721,1,799721.0,799721.0,799721,799721,0.0,"TensorRT-LLM:[Executor] _forward_step 149: 0 ctx reqs, 1 gen reqs"
0.0,799421,1,799421.0,799421.0,799421,799421,0.0,"TensorRT-LLM:[Executor] _forward_step 325: 0 ctx reqs, 1 gen reqs"
0.0,799361,1,799361.0,799361.0,799361,799361,0.0,"TensorRT-LLM:[Executor] _forward_step 64: 0 ctx reqs, 1 gen reqs"
0.0,799351,1,799351.0,799351.0,799351,799351,0.0,"TensorRT-LLM:[Executor] _forward_step 304: 0 ctx reqs, 1 gen reqs"
0.0,799321,1,799321.0,799321.0,799321,799321,0.0,"TensorRT-LLM:[Executor] _forward_step 518: 0 ctx reqs, 1 gen reqs"
0.0,799151,1,799151.0,799151.0,799151,799151,0.0,"TensorRT-LLM:[Executor] _forward_step 138: 0 ctx reqs, 1 gen reqs"
0.0,799091,1,799091.0,799091.0,799091,799091,0.0,"TensorRT-LLM:[Executor] _forward_step 245: 0 ctx reqs, 1 gen reqs"
0.0,799041,1,799041.0,799041.0,799041,799041,0.0,"TensorRT-LLM:[Executor] _forward_step 406: 0 ctx reqs, 1 gen reqs"
0.0,798930,1,798930.0,798930.0,798930,798930,0.0,"TensorRT-LLM:[Executor] _forward_step 57: 0 ctx reqs, 1 gen reqs"
0.0,798821,1,798821.0,798821.0,798821,798821,0.0,"TensorRT-LLM:[Executor] _forward_step 407: 0 ctx reqs, 1 gen reqs"
0.0,798811,1,798811.0,798811.0,798811,798811,0.0,"TensorRT-LLM:[Executor] _forward_step 253: 0 ctx reqs, 1 gen reqs"
0.0,798731,1,798731.0,798731.0,798731,798731,0.0,"TensorRT-LLM:[Executor] _forward_step 285: 0 ctx reqs, 1 gen reqs"
0.0,798141,1,798141.0,798141.0,798141,798141,0.0,"TensorRT-LLM:[Executor] _forward_step 101: 0 ctx reqs, 1 gen reqs"
0.0,798141,1,798141.0,798141.0,798141,798141,0.0,"TensorRT-LLM:[Executor] _forward_step 340: 0 ctx reqs, 1 gen reqs"
0.0,798031,1,798031.0,798031.0,798031,798031,0.0,"TensorRT-LLM:[Executor] _forward_step 103: 0 ctx reqs, 1 gen reqs"
0.0,797521,1,797521.0,797521.0,797521,797521,0.0,"TensorRT-LLM:[Executor] _forward_step 39: 0 ctx reqs, 1 gen reqs"
0.0,797291,1,797291.0,797291.0,797291,797291,0.0,"TensorRT-LLM:[Executor] _forward_step 487: 0 ctx reqs, 1 gen reqs"
0.0,797261,1,797261.0,797261.0,797261,797261,0.0,"TensorRT-LLM:[Executor] _forward_step 19: 0 ctx reqs, 1 gen reqs"
0.0,797161,1,797161.0,797161.0,797161,797161,0.0,"TensorRT-LLM:[Executor] _forward_step 400: 0 ctx reqs, 1 gen reqs"
0.0,797141,1,797141.0,797141.0,797141,797141,0.0,"TensorRT-LLM:[Executor] _forward_step 514: 0 ctx reqs, 1 gen reqs"
0.0,796901,1,796901.0,796901.0,796901,796901,0.0,"TensorRT-LLM:[Executor] _forward_step 234: 0 ctx reqs, 1 gen reqs"
0.0,796831,1,796831.0,796831.0,796831,796831,0.0,"TensorRT-LLM:[Executor] _forward_step 85: 0 ctx reqs, 1 gen reqs"
0.0,796811,1,796811.0,796811.0,796811,796811,0.0,"TensorRT-LLM:[Executor] _forward_step 6: 0 ctx reqs, 1 gen reqs"
0.0,796771,1,796771.0,796771.0,796771,796771,0.0,"TensorRT-LLM:[Executor] _forward_step 237: 0 ctx reqs, 1 gen reqs"
0.0,796771,1,796771.0,796771.0,796771,796771,0.0,"TensorRT-LLM:[Executor] _forward_step 91: 0 ctx reqs, 1 gen reqs"
0.0,796621,1,796621.0,796621.0,796621,796621,0.0,"TensorRT-LLM:[Executor] _forward_step 506: 0 ctx reqs, 1 gen reqs"
0.0,796511,1,796511.0,796511.0,796511,796511,0.0,"TensorRT-LLM:[Executor] _forward_step 289: 0 ctx reqs, 1 gen reqs"
0.0,796401,1,796401.0,796401.0,796401,796401,0.0,"TensorRT-LLM:[Executor] _forward_step 22: 0 ctx reqs, 1 gen reqs"
0.0,796391,1,796391.0,796391.0,796391,796391,0.0,"TensorRT-LLM:[Executor] _forward_step 403: 0 ctx reqs, 1 gen reqs"
0.0,796281,1,796281.0,796281.0,796281,796281,0.0,"TensorRT-LLM:[Executor] _forward_step 169: 0 ctx reqs, 1 gen reqs"
0.0,796171,1,796171.0,796171.0,796171,796171,0.0,"TensorRT-LLM:[Executor] _forward_step 367: 0 ctx reqs, 1 gen reqs"
0.0,796121,1,796121.0,796121.0,796121,796121,0.0,"TensorRT-LLM:[Executor] _forward_step 415: 0 ctx reqs, 1 gen reqs"
0.0,796011,1,796011.0,796011.0,796011,796011,0.0,"TensorRT-LLM:[Executor] _forward_step 14: 0 ctx reqs, 1 gen reqs"
0.0,795751,1,795751.0,795751.0,795751,795751,0.0,"TensorRT-LLM:[Executor] _forward_step 281: 0 ctx reqs, 1 gen reqs"
0.0,795751,1,795751.0,795751.0,795751,795751,0.0,"TensorRT-LLM:[Executor] _forward_step 344: 0 ctx reqs, 1 gen reqs"
0.0,795651,1,795651.0,795651.0,795651,795651,0.0,"TensorRT-LLM:[Executor] _forward_step 321: 0 ctx reqs, 1 gen reqs"
0.0,795121,1,795121.0,795121.0,795121,795121,0.0,"TensorRT-LLM:[Executor] _forward_step 495: 0 ctx reqs, 1 gen reqs"
0.0,795091,1,795091.0,795091.0,795091,795091,0.0,"TensorRT-LLM:[Executor] _forward_step 29: 0 ctx reqs, 1 gen reqs"
0.0,794881,1,794881.0,794881.0,794881,794881,0.0,"TensorRT-LLM:[Executor] _forward_step 178: 0 ctx reqs, 1 gen reqs"
0.0,794661,1,794661.0,794661.0,794661,794661,0.0,"TensorRT-LLM:[Executor] _forward_step 67: 0 ctx reqs, 1 gen reqs"
0.0,794661,1,794661.0,794661.0,794661,794661,0.0,"TensorRT-LLM:[Executor] _forward_step 70: 0 ctx reqs, 1 gen reqs"
0.0,794611,1,794611.0,794611.0,794611,794611,0.0,"TensorRT-LLM:[Executor] _forward_step 48: 0 ctx reqs, 1 gen reqs"
0.0,794481,1,794481.0,794481.0,794481,794481,0.0,"TensorRT-LLM:[Executor] _forward_step 241: 0 ctx reqs, 1 gen reqs"
0.0,794311,1,794311.0,794311.0,794311,794311,0.0,"TensorRT-LLM:[Executor] _forward_step 18: 0 ctx reqs, 1 gen reqs"
0.0,794311,1,794311.0,794311.0,794311,794311,0.0,"TensorRT-LLM:[Executor] _forward_step 193: 0 ctx reqs, 1 gen reqs"
0.0,794281,1,794281.0,794281.0,794281,794281,0.0,"TensorRT-LLM:[Executor] _forward_step 435: 0 ctx reqs, 1 gen reqs"
0.0,794251,1,794251.0,794251.0,794251,794251,0.0,"TensorRT-LLM:[Executor] _forward_step 478: 0 ctx reqs, 1 gen reqs"
0.0,794161,1,794161.0,794161.0,794161,794161,0.0,"TensorRT-LLM:[Executor] _forward_step 181: 0 ctx reqs, 1 gen reqs"
0.0,794041,1,794041.0,794041.0,794041,794041,0.0,"TensorRT-LLM:[Executor] _forward_step 405: 0 ctx reqs, 1 gen reqs"
0.0,794021,1,794021.0,794021.0,794021,794021,0.0,"TensorRT-LLM:[Executor] _forward_step 227: 0 ctx reqs, 1 gen reqs"
0.0,793921,1,793921.0,793921.0,793921,793921,0.0,"TensorRT-LLM:[Executor] _forward_step 505: 0 ctx reqs, 1 gen reqs"
0.0,793831,1,793831.0,793831.0,793831,793831,0.0,"TensorRT-LLM:[Executor] _forward_step 418: 0 ctx reqs, 1 gen reqs"
0.0,793751,1,793751.0,793751.0,793751,793751,0.0,"TensorRT-LLM:[Executor] _forward_step 232: 0 ctx reqs, 1 gen reqs"
0.0,793741,1,793741.0,793741.0,793741,793741,0.0,"TensorRT-LLM:[Executor] _forward_step 233: 0 ctx reqs, 1 gen reqs"
0.0,793611,1,793611.0,793611.0,793611,793611,0.0,"TensorRT-LLM:[Executor] _forward_step 175: 0 ctx reqs, 1 gen reqs"
0.0,793561,1,793561.0,793561.0,793561,793561,0.0,"TensorRT-LLM:[Executor] _forward_step 86: 0 ctx reqs, 1 gen reqs"
0.0,793301,1,793301.0,793301.0,793301,793301,0.0,"TensorRT-LLM:[Executor] _forward_step 379: 0 ctx reqs, 1 gen reqs"
0.0,793241,1,793241.0,793241.0,793241,793241,0.0,"TensorRT-LLM:[Executor] _forward_step 45: 0 ctx reqs, 1 gen reqs"
0.0,793131,1,793131.0,793131.0,793131,793131,0.0,"TensorRT-LLM:[Executor] _forward_step 32: 0 ctx reqs, 1 gen reqs"
0.0,793101,1,793101.0,793101.0,793101,793101,0.0,"TensorRT-LLM:[Executor] _forward_step 35: 0 ctx reqs, 1 gen reqs"
0.0,792961,1,792961.0,792961.0,792961,792961,0.0,"TensorRT-LLM:[Executor] _forward_step 333: 0 ctx reqs, 1 gen reqs"
0.0,792881,1,792881.0,792881.0,792881,792881,0.0,"TensorRT-LLM:[Executor] _forward_step 87: 0 ctx reqs, 1 gen reqs"
0.0,792821,1,792821.0,792821.0,792821,792821,0.0,"TensorRT-LLM:[Executor] _forward_step 350: 0 ctx reqs, 1 gen reqs"
0.0,792731,1,792731.0,792731.0,792731,792731,0.0,"TensorRT-LLM:[Executor] _forward_step 61: 0 ctx reqs, 1 gen reqs"
0.0,792691,1,792691.0,792691.0,792691,792691,0.0,"TensorRT-LLM:[Executor] _forward_step 196: 0 ctx reqs, 1 gen reqs"
0.0,792691,1,792691.0,792691.0,792691,792691,0.0,"TensorRT-LLM:[Executor] _forward_step 465: 0 ctx reqs, 1 gen reqs"
0.0,792431,1,792431.0,792431.0,792431,792431,0.0,"TensorRT-LLM:[Executor] _forward_step 93: 0 ctx reqs, 1 gen reqs"
0.0,792421,1,792421.0,792421.0,792421,792421,0.0,"TensorRT-LLM:[Executor] _forward_step 382: 0 ctx reqs, 1 gen reqs"
0.0,792261,1,792261.0,792261.0,792261,792261,0.0,"TensorRT-LLM:[Executor] _forward_step 71: 0 ctx reqs, 1 gen reqs"
0.0,792241,1,792241.0,792241.0,792241,792241,0.0,"TensorRT-LLM:[Executor] _forward_step 331: 0 ctx reqs, 1 gen reqs"
0.0,791901,1,791901.0,791901.0,791901,791901,0.0,"TensorRT-LLM:[Executor] _forward_step 81: 0 ctx reqs, 1 gen reqs"
0.0,791891,1,791891.0,791891.0,791891,791891,0.0,"TensorRT-LLM:[Executor] _forward_step 68: 0 ctx reqs, 1 gen reqs"
0.0,791891,1,791891.0,791891.0,791891,791891,0.0,"TensorRT-LLM:[Executor] _forward_step 99: 0 ctx reqs, 1 gen reqs"
0.0,791881,1,791881.0,791881.0,791881,791881,0.0,"TensorRT-LLM:[Executor] _forward_step 58: 0 ctx reqs, 1 gen reqs"
0.0,791671,1,791671.0,791671.0,791671,791671,0.0,"TensorRT-LLM:[Executor] _forward_step 76: 0 ctx reqs, 1 gen reqs"
0.0,791561,1,791561.0,791561.0,791561,791561,0.0,"TensorRT-LLM:[Executor] _forward_step 50: 0 ctx reqs, 1 gen reqs"
0.0,791461,1,791461.0,791461.0,791461,791461,0.0,"TensorRT-LLM:[Executor] _forward_step 516: 0 ctx reqs, 1 gen reqs"
0.0,791111,1,791111.0,791111.0,791111,791111,0.0,"TensorRT-LLM:[Executor] _forward_step 65: 0 ctx reqs, 1 gen reqs"
0.0,791071,1,791071.0,791071.0,791071,791071,0.0,"TensorRT-LLM:[Executor] _forward_step 453: 0 ctx reqs, 1 gen reqs"
0.0,791061,1,791061.0,791061.0,791061,791061,0.0,"TensorRT-LLM:[Executor] _forward_step 390: 0 ctx reqs, 1 gen reqs"
0.0,791031,1,791031.0,791031.0,791031,791031,0.0,"TensorRT-LLM:[Executor] _forward_step 92: 0 ctx reqs, 1 gen reqs"
0.0,791021,1,791021.0,791021.0,791021,791021,0.0,"TensorRT-LLM:[Executor] _forward_step 278: 0 ctx reqs, 1 gen reqs"
0.0,790951,1,790951.0,790951.0,790951,790951,0.0,"TensorRT-LLM:[Executor] _forward_step 397: 0 ctx reqs, 1 gen reqs"
0.0,790621,1,790621.0,790621.0,790621,790621,0.0,"TensorRT-LLM:[Executor] _forward_step 97: 0 ctx reqs, 1 gen reqs"
0.0,790511,1,790511.0,790511.0,790511,790511,0.0,"TensorRT-LLM:[Executor] _forward_step 79: 0 ctx reqs, 1 gen reqs"
0.0,790301,1,790301.0,790301.0,790301,790301,0.0,"TensorRT-LLM:[Executor] _forward_step 190: 0 ctx reqs, 1 gen reqs"
0.0,790301,1,790301.0,790301.0,790301,790301,0.0,"TensorRT-LLM:[Executor] _forward_step 373: 0 ctx reqs, 1 gen reqs"
0.0,790301,1,790301.0,790301.0,790301,790301,0.0,"TensorRT-LLM:[Executor] _forward_step 59: 0 ctx reqs, 1 gen reqs"
0.0,789931,1,789931.0,789931.0,789931,789931,0.0,"TensorRT-LLM:[Executor] _forward_step 361: 0 ctx reqs, 1 gen reqs"
0.0,789821,1,789821.0,789821.0,789821,789821,0.0,"TensorRT-LLM:[Executor] _forward_step 203: 0 ctx reqs, 1 gen reqs"
0.0,789581,1,789581.0,789581.0,789581,789581,0.0,"TensorRT-LLM:[Executor] _forward_step 98: 0 ctx reqs, 1 gen reqs"
0.0,789472,1,789472.0,789472.0,789472,789472,0.0,"TensorRT-LLM:[Executor] _forward_step 89: 0 ctx reqs, 1 gen reqs"
0.0,789251,1,789251.0,789251.0,789251,789251,0.0,"TensorRT-LLM:[Executor] _forward_step 55: 0 ctx reqs, 1 gen reqs"
0.0,789181,1,789181.0,789181.0,789181,789181,0.0,"TensorRT-LLM:[Executor] _forward_step 100: 0 ctx reqs, 1 gen reqs"
0.0,789161,1,789161.0,789161.0,789161,789161,0.0,"TensorRT-LLM:[Executor] _forward_step 243: 0 ctx reqs, 1 gen reqs"
0.0,789142,1,789142.0,789142.0,789142,789142,0.0,"TensorRT-LLM:[Executor] _forward_step 393: 0 ctx reqs, 1 gen reqs"
0.0,788981,1,788981.0,788981.0,788981,788981,0.0,"TensorRT-LLM:[Executor] _forward_step 31: 0 ctx reqs, 1 gen reqs"
0.0,788901,1,788901.0,788901.0,788901,788901,0.0,"TensorRT-LLM:[Executor] _forward_step 90: 0 ctx reqs, 1 gen reqs"
0.0,788841,1,788841.0,788841.0,788841,788841,0.0,"TensorRT-LLM:[Executor] _forward_step 36: 0 ctx reqs, 1 gen reqs"
0.0,788581,1,788581.0,788581.0,788581,788581,0.0,"TensorRT-LLM:[Executor] _forward_step 56: 0 ctx reqs, 1 gen reqs"
0.0,788391,1,788391.0,788391.0,788391,788391,0.0,"TensorRT-LLM:[Executor] _forward_step 72: 0 ctx reqs, 1 gen reqs"
0.0,787981,1,787981.0,787981.0,787981,787981,0.0,"TensorRT-LLM:[Executor] _forward_step 366: 0 ctx reqs, 1 gen reqs"
0.0,787981,1,787981.0,787981.0,787981,787981,0.0,"TensorRT-LLM:[Executor] _forward_step 96: 0 ctx reqs, 1 gen reqs"
0.0,787711,1,787711.0,787711.0,787711,787711,0.0,"TensorRT-LLM:[Executor] _forward_step 16: 0 ctx reqs, 1 gen reqs"
0.0,787241,1,787241.0,787241.0,787241,787241,0.0,"TensorRT-LLM:[Executor] _forward_step 408: 0 ctx reqs, 1 gen reqs"
0.0,787101,1,787101.0,787101.0,787101,787101,0.0,"TensorRT-LLM:[Executor] _forward_step 80: 0 ctx reqs, 1 gen reqs"
0.0,787081,1,787081.0,787081.0,787081,787081,0.0,"TensorRT-LLM:[Executor] _forward_step 34: 0 ctx reqs, 1 gen reqs"
0.0,787021,1,787021.0,787021.0,787021,787021,0.0,"TensorRT-LLM:[Executor] _forward_step 11: 0 ctx reqs, 1 gen reqs"
0.0,786151,1,786151.0,786151.0,786151,786151,0.0,"TensorRT-LLM:[Executor] _forward_step 53: 0 ctx reqs, 1 gen reqs"
0.0,786121,1,786121.0,786121.0,786121,786121,0.0,"TensorRT-LLM:[Executor] _forward_step 75: 0 ctx reqs, 1 gen reqs"
0.0,786081,1,786081.0,786081.0,786081,786081,0.0,"TensorRT-LLM:[Executor] _forward_step 412: 0 ctx reqs, 1 gen reqs"
0.0,784541,1,784541.0,784541.0,784541,784541,0.0,"TensorRT-LLM:[Executor] _forward_step 247: 0 ctx reqs, 1 gen reqs"
0.0,784491,1,784491.0,784491.0,784491,784491,0.0,"TensorRT-LLM:[Executor] _forward_step 46: 0 ctx reqs, 1 gen reqs"
0.0,784182,1,784182.0,784182.0,784182,784182,0.0,"TensorRT-LLM:[Executor] _forward_step 12: 0 ctx reqs, 1 gen reqs"
0.0,783911,1,783911.0,783911.0,783911,783911,0.0,"TensorRT-LLM:[Executor] _forward_step 228: 0 ctx reqs, 1 gen reqs"
0.0,783561,1,783561.0,783561.0,783561,783561,0.0,"TensorRT-LLM:[Executor] _forward_step 404: 0 ctx reqs, 1 gen reqs"
0.0,782561,1,782561.0,782561.0,782561,782561,0.0,"TensorRT-LLM:[Executor] _forward_step 73: 0 ctx reqs, 1 gen reqs"
0.0,782201,1,782201.0,782201.0,782201,782201,0.0,"TensorRT-LLM:[Executor] _forward_step 358: 0 ctx reqs, 1 gen reqs"
0.0,781271,1,781271.0,781271.0,781271,781271,0.0,"TensorRT-LLM:[Executor] _forward_step 95: 0 ctx reqs, 1 gen reqs"
0.0,780881,1,780881.0,780881.0,780881,780881,0.0,"TensorRT-LLM:[Executor] _forward_step 88: 0 ctx reqs, 1 gen reqs"
0.0,780831,1,780831.0,780831.0,780831,780831,0.0,"TensorRT-LLM:[Executor] _forward_step 47: 0 ctx reqs, 1 gen reqs"
0.0,780681,1,780681.0,780681.0,780681,780681,0.0,"TensorRT-LLM:[Executor] _forward_step 226: 0 ctx reqs, 1 gen reqs"
0.0,780301,1,780301.0,780301.0,780301,780301,0.0,"TensorRT-LLM:[Executor] _forward_step 37: 0 ctx reqs, 1 gen reqs"
0.0,780171,1,780171.0,780171.0,780171,780171,0.0,"TensorRT-LLM:[Executor] _forward_step 94: 0 ctx reqs, 1 gen reqs"
0.0,778891,1,778891.0,778891.0,778891,778891,0.0,"TensorRT-LLM:[Executor] _forward_step 102: 0 ctx reqs, 1 gen reqs"
0.0,778161,1,778161.0,778161.0,778161,778161,0.0,"TensorRT-LLM:[Executor] _forward_step 74: 0 ctx reqs, 1 gen reqs"
0.0,778041,1,778041.0,778041.0,778041,778041,0.0,"TensorRT-LLM:[Executor] _forward_step 54: 0 ctx reqs, 1 gen reqs"
0.0,776831,1,776831.0,776831.0,776831,776831,0.0,"TensorRT-LLM:[Executor] _forward_step 66: 0 ctx reqs, 1 gen reqs"
0.0,775201,1,775201.0,775201.0,775201,775201,0.0,"TensorRT-LLM:[Executor] _forward_step 474: 0 ctx reqs, 1 gen reqs"
0.0,773931,1,773931.0,773931.0,773931,773931,0.0,"TensorRT-LLM:[Executor] _forward_step 30: 0 ctx reqs, 1 gen reqs"
0.0,772391,1,772391.0,772391.0,772391,772391,0.0,"TensorRT-LLM:[Executor] _forward_step 24: 0 ctx reqs, 1 gen reqs"
0.0,771041,1,771041.0,771041.0,771041,771041,0.0,"TensorRT-LLM:[Executor] _forward_step 470: 0 ctx reqs, 1 gen reqs"
0.0,728072,502,1450.3,1390.0,1140,6660,519.6,TensorRT-LLM:_send_kv_async
0.0,681974,27,25258.3,24309.0,23620,37980,3321.1,TensorRT-LLM:setup.seq_slots_to_long
0.0,505343,531,951.7,890.0,650,8690,493.5,TensorRT-LLM:broadcast_requests
0.0,428053,27,15853.8,15460.0,14990,22650,1474.1,TensorRT-LLM:pbs.cum_log_probs_zero
0.0,389816,27,14437.6,13130.0,12580,24430,3141.0,TensorRT-LLM:pbs.sampled_log_probs_zero
0.0,384523,502,766.0,690.0,500,6330,526.9,TensorRT-LLM:_handle_canceled_requests
0.0,371944,27,13775.7,13169.0,12429,20120,1952.1,TensorRT-LLM:pbs.first_finish_reasons_zero
0.0,348796,27,12918.4,12480.0,11900,16730,1198.5,TensorRT-LLM:pbs.sampled_log_prob_ranks_zero
0.0,347236,27,12860.6,12170.0,11689,27180,2953.3,TensorRT-LLM:pbs.predecessor_beams_zero
0.0,331303,27,12270.5,12120.0,11590,15289,699.0,TensorRT-LLM:pbs.original_tokens_zero
0.0,320015,529,604.9,510.0,330,5460,560.0,TensorRT-LLM:_pad_attention_dp_dummy_request
0.0,224769,27,8324.8,6890.0,6350,20970,3604.7,TensorRT-LLM:setup.collect_loop

